scenario,task_count,seed,method,hub_count,handoff_service_min,hub_ids,drone_count,max_tasks_per_drone,valid,compliant,on_time_count,on_time_rate,distance_km,relay_count,runtime_seconds,iterations,budget_seconds,scenario_sha256
U,50,2026081006,static-relay,2,2.0,u-hub-3;u-hub-5,2,25,True,True,9,0.18,533.8842727638697,0,0.8012894580024295,16,1.0,6ed870802c1a982aaedf931b3a43e6450210caf545d9678bac7a344a08477002
U,50,2026081006,static-relay,4,0.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,9,0.18,533.8842727638697,0,0.8094398750108667,9,1.0,6ed870802c1a982aaedf931b3a43e6450210caf545d9678bac7a344a08477002
U,50,2026081006,static-relay,4,0.5,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,9,0.18,533.8842727638697,0,0.8078377500060014,9,1.0,6ed870802c1a982aaedf931b3a43e6450210caf545d9678bac7a344a08477002
U,50,2026081006,static-relay,4,1.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,9,0.18,533.8842727638697,0,0.8001859170035459,9,1.0,6ed870802c1a982aaedf931b3a43e6450210caf545d9678bac7a344a08477002
U,50,2026081006,static-relay,4,2.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,9,0.18,533.8842727638697,0,0.8071512500173412,9,1.0,6ed870802c1a982aaedf931b3a43e6450210caf545d9678bac7a344a08477002
U,50,2026081006,static-relay,8,0.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,9,0.18,533.4679355074193,0,0.8001159999985248,4,1.0,6ed870802c1a982aaedf931b3a43e6450210caf545d9678bac7a344a08477002
U,50,2026081006,static-relay,8,0.5,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,9,0.18,533.4679355074193,0,0.8193810840020888,4,1.0,6ed870802c1a982aaedf931b3a43e6450210caf545d9678bac7a344a08477002
U,50,2026081006,static-relay,8,1.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,9,0.18,533.4679355074193,0,0.8172544590197504,4,1.0,6ed870802c1a982aaedf931b3a43e6450210caf545d9678bac7a344a08477002
U,50,2026081006,static-relay,8,2.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,9,0.18,533.4679355074193,0,0.800045499985572,4,1.0,6ed870802c1a982aaedf931b3a43e6450210caf545d9678bac7a344a08477002
U,50,2026081007,baseline,0,0.0,,2,25,True,True,7,0.14,578.7728702099503,0,0.8006283330032602,0,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,1,0.0,u-hub-3,2,25,True,True,7,0.14,578.7728702099503,0,0.801987457962241,17,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,1,0.5,u-hub-3,2,25,True,True,7,0.14,578.7728702099503,0,0.8016887500416487,17,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,1,1.0,u-hub-3,2,25,True,True,7,0.14,578.7728702099503,0,0.800080832967069,17,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,1,2.0,u-hub-3,2,25,True,True,7,0.14,578.7728702099503,0,0.8022450410062447,17,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,2,0.0,u-hub-3;u-hub-5,2,25,True,True,7,0.14,578.7728702099503,0,0.8049480830086395,11,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,2,0.5,u-hub-3;u-hub-5,2,25,True,True,7,0.14,578.7728702099503,0,0.8018985419766977,11,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,2,1.0,u-hub-3;u-hub-5,2,25,True,True,7,0.14,578.7728702099503,0,0.8011652080458589,11,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,2,2.0,u-hub-3;u-hub-5,2,25,True,True,7,0.14,578.7728702099503,0,0.8002297079656273,11,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,4,0.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,7,0.14,578.7728702099503,0,0.8099329590331763,4,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,4,0.5,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,7,0.14,578.7728702099503,0,0.8017459159600548,5,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,4,1.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,7,0.14,578.7728702099503,0,0.8022236250108108,5,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,4,2.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,7,0.14,578.7728702099503,0,0.8025401660124771,5,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,8,0.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,7,0.14,578.7728702099503,0,0.8084087499883026,2,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,8,0.5,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,7,0.14,578.7728702099503,0,0.8134528750088066,2,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,8,1.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,7,0.14,578.7728702099503,0,0.809283249953296,2,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081007,static-relay,8,2.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,7,0.14,578.7728702099503,0,0.8162485000211746,2,1.0,5133bd99900b19e78c21e3fcc9ed0fa8410c4a5866fd28aed9a071e9f4fc34fc
U,50,2026081008,baseline,0,0.0,,2,25,True,True,11,0.22,520.6907786400453,0,0.8009223749977536,0,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,1,0.0,u-hub-3,2,25,True,True,10,0.2,528.6864443730002,3,0.8027105839573778,16,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,1,0.5,u-hub-3,2,25,True,True,10,0.2,528.6864443730002,3,0.8001250420347787,15,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,1,1.0,u-hub-3,2,25,True,True,10,0.2,528.6864443730002,3,0.8032203750335611,16,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,1,2.0,u-hub-3,2,25,True,True,10,0.2,528.6864443730002,3,0.8026460409746505,16,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,2,0.0,u-hub-3;u-hub-5,2,25,True,True,10,0.2,535.3134272663441,0,0.803879417013377,10,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,2,0.5,u-hub-3;u-hub-5,2,25,True,True,10,0.2,535.3134272663441,0,0.8021392080117948,10,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,2,1.0,u-hub-3;u-hub-5,2,25,True,True,10,0.2,535.3134272663441,0,0.8016586669837125,10,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,2,2.0,u-hub-3;u-hub-5,2,25,True,True,10,0.2,535.3134272663441,0,0.8013766669901088,10,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,4,0.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,10,0.2,537.4201673769587,1,0.8049367499770597,5,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,4,0.5,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,10,0.2,535.3134272663441,0,0.8099113749922253,4,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,4,1.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,10,0.2,535.3134272663441,0,0.8096063330303878,4,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,4,2.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,10,0.2,535.3134272663441,0,0.8020548750064336,4,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,8,0.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,10,0.2,534.7506646250774,1,0.8161628340021707,3,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,8,0.5,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,10,0.2,537.0149479868489,1,0.823584874975495,3,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,8,1.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,10,0.2,547.9446521287548,0,0.8016334170242772,2,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081008,static-relay,8,2.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,10,0.2,547.9446521287548,0,0.8145557920215651,2,1.0,7bdf5fff280fb2ba1dc41e7414d89d0ae65f303de3c4ea689caae790264ac6a6
U,50,2026081009,baseline,0,0.0,,2,25,True,True,8,0.16,601.0156013652022,0,0.8011731669539586,0,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,1,0.0,u-hub-3,2,25,True,True,8,0.16,599.9163647697236,1,0.8006117499899119,25,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,1,0.5,u-hub-3,2,25,True,True,8,0.16,599.9163647697236,1,0.8024289580062032,26,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,1,1.0,u-hub-3,2,25,True,True,8,0.16,599.9163647697236,1,0.8023002090048976,27,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,1,2.0,u-hub-3,2,25,True,True,8,0.16,599.9163647697236,1,0.8018901660107076,26,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,2,0.0,u-hub-3;u-hub-5,2,25,True,True,8,0.16,602.5448461734741,1,0.8013170420308597,16,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,2,0.5,u-hub-3;u-hub-5,2,25,True,True,8,0.16,602.5448461734741,1,0.8017843749839813,16,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,2,1.0,u-hub-3;u-hub-5,2,25,True,True,8,0.16,614.2575491892852,0,0.8034174590138718,13,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,2,2.0,u-hub-3;u-hub-5,2,25,True,True,8,0.16,602.5448461734741,1,0.8001250000088476,16,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,4,0.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,8,0.16,600.0409951449259,1,0.80882258299971,8,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,4,0.5,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,8,0.16,599.9163647697236,1,0.8000780410366133,8,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,4,1.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,8,0.16,599.9163647697236,1,0.8014315830077976,8,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,4,2.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7,2,25,True,True,8,0.16,599.9163647697236,1,0.8002762079704553,8,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,8,0.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,8,0.16,599.7249414897021,1,0.8209672090015374,3,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,8,0.5,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,8,0.16,599.7249414897021,1,0.8235154169960879,3,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,8,1.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,8,0.16,599.7249414897021,1,0.8222371250158176,3,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
U,50,2026081009,static-relay,8,2.0,u-hub-3;u-hub-5;u-hub-6;u-hub-7;u-hub-8;u-hub-1;u-hub-2;u-hub-4,2,25,True,True,8,0.16,599.7249414897021,1,0.8240078749950044,3,1.0,3f40b78cb98f720cd78949b540acc8013294bae634f466beeba2b44463e337a0
G,50,2026081000,baseline,0,0.0,,2,25,True,True,4,0.08,1125.86898113719,0,0.8008508330094628,0,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,1,0.0,g-hub-4,2,25,True,True,3,0.06,1164.1624672415192,2,0.801269166986458,19,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,1,0.5,g-hub-4,2,25,True,True,3,0.06,1164.1624672415192,2,0.8003503339714371,19,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,1,1.0,g-hub-4,2,25,True,True,3,0.06,1164.1624672415192,2,0.8001001249649562,19,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,1,2.0,g-hub-4,2,25,True,True,3,0.06,1164.1624672415192,2,0.8016752920229919,19,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,2,0.0,g-hub-4;g-hub-8,2,25,True,True,3,0.06,1164.379048022498,2,0.8004112499766052,13,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,2,0.5,g-hub-4;g-hub-8,2,25,True,True,3,0.06,1164.379048022498,2,0.8047373750014231,13,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,2,1.0,g-hub-4;g-hub-8,2,25,True,True,3,0.06,1164.379048022498,2,0.8015858749859035,11,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,2,2.0,g-hub-4;g-hub-8,2,25,True,True,3,0.06,1164.379048022498,2,0.8014865409932099,13,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,4,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,3,0.06,1170.9066415162538,0,0.8052094170125201,5,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,4,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,3,0.06,1170.9066415162538,0,0.8120349170058034,5,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,4,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,3,0.06,1170.9066415162538,0,0.8095009579556063,5,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,4,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,3,0.06,1198.776305598968,1,0.8091813339851797,9,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,8,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,3,0.06,1177.581341177691,0,0.8080166670260951,2,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,8,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,3,0.06,1177.581341177691,0,0.8180390839697793,2,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,8,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,3,0.06,1177.581341177691,0,0.8121146250050515,2,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081000,static-relay,8,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,3,0.06,1177.581341177691,0,0.8230771250091493,2,1.0,97bd8c0751a9c797ad6c3a2a7a7699bda88663e6d3f39ad1667e9bf79e4d3c5a
G,50,2026081001,baseline,0,0.0,,2,25,True,True,4,0.08,1128.1666383123413,0,0.8008923339657485,0,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,1,0.0,g-hub-4,2,25,True,True,4,0.08,1151.7450606613447,1,0.8009575000032783,17,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,1,0.5,g-hub-4,2,25,True,True,4,0.08,1152.795277223929,4,0.8025817919988185,19,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,1,1.0,g-hub-4,2,25,True,True,4,0.08,1155.9847212137295,3,0.8013326249783859,18,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,1,2.0,g-hub-4,2,25,True,True,4,0.08,1152.795277223929,4,0.8030301249818876,18,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,2,0.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1156.254376394775,2,0.805715374997817,14,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,2,0.5,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1156.254376394775,2,0.803046541986987,14,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,2,1.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1156.254376394775,2,0.800150582974311,14,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,2,2.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1156.254376394775,2,0.8060939579736441,14,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,4,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1158.814628174509,2,0.8064710000180639,6,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,4,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1158.814628174509,2,0.8068554169731215,6,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,4,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1152.966629615691,3,0.8024128749966621,7,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,4,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1158.814628174509,2,0.8079646250116639,6,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,8,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1160.5514877215578,0,0.8148572499630973,5,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,8,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1160.5514877215578,0,0.8139710840187036,5,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,8,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1160.5514877215578,0,0.8088303750264458,5,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081001,static-relay,8,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1160.5514877215578,0,0.8119566660025157,5,1.0,6b054178ad6042ab6ca0da4d4ff8d54c73b9b053735e353793a687df69c157a4
G,50,2026081002,baseline,0,0.0,,2,25,True,True,4,0.08,1156.0845844241258,0,0.8005215000011958,0,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,1,0.0,g-hub-4,2,25,True,True,4,0.08,1205.6906620738184,3,0.8000278330291621,18,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,1,0.5,g-hub-4,2,25,True,True,4,0.08,1191.1035841790272,3,0.800128291011788,18,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,1,1.0,g-hub-4,2,25,True,True,4,0.08,1191.1035841790272,3,0.8020267920219339,18,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,1,2.0,g-hub-4,2,25,True,True,4,0.08,1191.1035841790272,3,0.8007801250205375,18,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,2,0.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1205.9139073607457,1,0.8029316249885596,13,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,2,0.5,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1212.3139496107226,1,0.800923208007589,12,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,2,1.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1212.3139496107226,1,0.8016917919740081,12,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,2,2.0,g-hub-4;g-hub-8,2,25,True,True,4,0.08,1205.9139073607457,1,0.8018963339854963,13,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,4,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1198.115182231426,1,0.8093654590193182,7,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,4,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1205.9139073607457,1,0.8012060420005582,7,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,4,1.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1212.3139496107226,1,0.8069735420285724,7,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,4,2.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6,2,25,True,True,4,0.08,1205.9139073607457,1,0.8030848749913275,7,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,8,0.0,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1217.279074070209,0,0.8046217079972848,4,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
G,50,2026081002,static-relay,8,0.5,g-hub-4;g-hub-8;g-hub-1;g-hub-6;g-hub-2;g-hub-3;g-hub-5;g-hub-7,2,25,True,True,4,0.08,1205.9139073607457,1,0.8000957499607466,5,1.0,f62f9635a9756994caf73946646143b77ec61589d6158abd6479d507a531eee9
